Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,ATBox_AllPairs_StarOneMinfalse,PROPERTIES,0.9680620842572061,0.953396316063136,0.953396316063136,0.9606732310180116,0.9774011299435028,0.9558011049723757,0.9558011049723757,0.9664804469273743,173,173,4,8,392,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMinfalse,INSTANCES,0.8911728161123937,0.8024252704006857,0.47372428216516094,0.8444737787995906,0.9280338327001648,0.8557736796880164,0.5280131183383439,0.8904401650618983,12947,1932,1004,2182,24241,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMintrue,ALL,0.8630893998160719,0.8152684624611777,0.5286736718878001,0.8384976574660368,0.8970240906943788,0.8654860342470213,0.5638435638435638,0.8809728941613095,13293,2177,1526,2066,26255,5615106299735,01:33:35,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMintrue,CLASSES,0.9666666666666668,0.79003663003663,0.2866666666666666,0.869471899022756,0.95,0.7755102040816326,0.47619047619047616,0.8539325842696629,38,10,2,11,130,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMintrue,PROPERTIES,0.893884977852262,0.9715781342449542,0.9715781342449542,0.9311136664985239,0.9015544041450777,0.9613259668508287,0.9613259668508287,0.9304812834224598,174,174,19,7,446,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMintrue,INSTANCES,0.8623122567881797,0.8136027688244447,0.4923004031722826,0.8372496564468223,0.8968188674071027,0.8646308414303655,0.5446843399836021,0.8804307588759887,13081,1993,1505,2048,25679,-,-,ATBox,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_MergeCenterMaxtrue,ALL,0.8764384888696553,0.826665541678375,0.4561294402574013,0.8508247120007945,0.8787113915642644,0.8613190962953318,0.4843304843304843,0.869928322483067,13229,1870,1826,2130,25842,3731764552940,01:02:11,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_MergeCenterMaxtrue,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,102,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_MergeCenterMaxtrue,PROPERTIES,0.9445363938387196,0.9411732538055594,0.9411732538055594,0.9428518247626351,0.9239130434782609,0.9392265193370166,0.9392265193370166,0.9315068493150687,170,170,14,11,374,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_MergeCenterMaxtrue,INSTANCES,0.8746462235499483,0.8256858250939778,0.41106716356641665,0.8494611265289469,0.8779058014958561,0.8611937338885584,0.4640612189122711,0.8694694694694695,13029,1698,1812,2100,25366,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_MergeCenterMaxfalse,ALL,0.9178151943649855,0.8243449029513978,0.44944059830164074,0.8685726168238846,0.921549433645644,0.8581287844260694,0.47474747474747475,0.888709079262331,13180,1833,1122,2179,24307,3727966733325,01:02:07,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_MergeCenterMaxfalse,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,99,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_MergeCenterMaxfalse,PROPERTIES,0.9445363938387195,0.9411732538055594,0.9411732538055594,0.942851824762635,0.9239130434782609,0.9392265193370166,0.9392265193370166,0.9315068493150687,170,170,14,11,368,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_MergeCenterMaxfalse,INSTANCES,0.9169103953267733,0.8233050749556646,0.40343937594155455,0.8675902434422296,0.921351504826803,0.8579549210126247,0.45394916643891775,0.8885238046342882,12980,1661,1108,2149,23840,-,-,ALOD2Vec,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMaxtrue,ALL,0.8654080237676769,0.814166210537827,0.5245255637772374,0.839005453749774,0.8973440562276137,0.8645094081645941,0.5589225589225589,0.8806207719856746,13278,2158,1519,2081,26213,5617295550600,01:33:37,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMaxtrue,CLASSES,0.9538461538461538,0.79003663003663,0.2866666666666666,0.8642477670204103,0.926829268292683,0.7755102040816326,0.47619047619047616,0.8444444444444446,38,10,3,11,131,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMaxtrue,PROPERTIES,0.917683517883999,0.9715781342449542,0.9715781342449542,0.943862105207463,0.9206349206349206,0.9613259668508287,0.9613259668508287,0.9405405405405406,174,174,15,7,440,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMaxtrue,INSTANCES,0.8644369463329878,0.812464598670849,0.4880851666460275,0.8376453808766433,0.8969588796595044,0.8636393681009981,0.5394916643891774,0.8799838362068966,13066,1974,1501,2063,25642,-,-,ATBox,AllPairs
knowledgegraph,Paris_AllPairs_Err95,ALL,0.8956070755877594,0.7063056250926115,0.4249414377671094,0.7897712716700597,0.9154593094944513,0.77342274887688,0.49572649572649574,0.838468325392624,11879,1914,1097,3480,41878,12893297238005,03:34:53,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err95,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err95,PROPERTIES,0.946524064171123,0.33785869675653385,0.33785869675653385,0.49796898011708174,0.9315068493150684,0.3756906077348066,0.3756906077348066,0.5354330708661418,68,68,5,113,181,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err95,INSTANCES,0.8961074846089183,0.7155137538053318,0.42485893653589396,0.7956922071298405,0.9161495501085944,0.7806860995439223,0.5045094288056846,0.843010599193462,11811,1846,1081,3318,41697,-,-,Paris,AllPairs
knowledgegraph,AML_AllPairs_StarOneMinfalse,ALL,0.9055918538060684,0.7960197933244616,0.43090971793896415,0.8472779808702439,0.9113202167094383,0.8323458558499902,0.47293447293447294,0.8700445775342839,12784,1826,1244,2575,24836,36059648241965,10:00:59,AML,AllPairs
knowledgegraph,AML_AllPairs_StarOneMinfalse,CLASSES,0.9818181818181818,0.8146520146520146,0.35333333333333333,0.8904574775709944,0.9743589743589743,0.7755102040816326,0.47619047619047616,0.8636363636363635,38,10,1,11,118,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_StarOneMinfalse,PROPERTIES,0.9239201371605553,0.5613046180694593,0.5613046180694592,0.6983463450759317,0.8740740740740741,0.6519337016574586,0.6519337016574586,0.7468354430379747,118,118,17,63,241,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_StarOneMinfalse,INSTANCES,0.9051031972756288,0.8007091438075541,0.4096239291058609,0.8497117633559291,0.9115057023242384,0.8346883468834688,0.4640612189122711,0.8714073767380879,12628,1698,1226,2501,24477,-,-,AML,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMinfalse,ALL,0.9229772065882544,0.8147850781924546,0.4348765680722762,0.865513151051916,0.9273631840796019,0.8495344749007097,0.46153846153846156,0.886744367800469,13048,1782,1022,2311,23773,3616793694450,01:00:16,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMinfalse,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,93,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMinfalse,PROPERTIES,0.9420733396515273,0.963128656893038,0.963128656893038,0.952484651978046,0.9197860962566845,0.9502762430939227,0.9502762430939227,0.9347826086956523,172,172,15,9,373,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMinfalse,INSTANCES,0.9222254323952672,0.8133619950712621,0.38684845498431536,0.8643795244511674,0.9273081642965423,0.8490977592702756,0.4394643345176278,0.8864812642329722,12846,1608,1007,2283,23307,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_Err80,ALL,0.916516991951253,0.8171926625065344,0.44533571659288673,0.8640096788517486,0.9212232243517474,0.8512272934435836,0.4737114737114737,0.8848431525159892,13074,1829,1118,2285,23983,3204720513545,00:53:24,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_Err80,CLASSES,1.0,0.6427838827838828,0.06666666666666667,0.7825544059935783,1.0,0.5714285714285714,0.047619047619047616,0.7272727272727273,28,1,0,21,79,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_Err80,PROPERTIES,0.9583333333333333,0.8545073541276947,0.8545073541276947,0.9034471552885921,0.9430379746835443,0.8232044198895028,0.8232044198895028,0.8790560471976401,149,149,9,32,291,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_Err80,INSTANCES,0.9153747987082548,0.818267114545104,0.4133060603095654,0.8641012766710208,0.9208196487219763,0.8524687685901249,0.45886854331784643,0.8853269263772094,12897,1679,1109,2232,23613,-,-,ALOD2Vec,AllPairs
knowledgegraph,Paris_AllPairs_Err90,ALL,0.9032849668148006,0.6581973200310787,0.38998160661601505,0.761506869966237,0.9194091095609356,0.729409466762159,0.46231546231546233,0.813462097008423,11203,1785,982,4156,39076,12893168363725,03:34:53,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err90,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err90,PROPERTIES,0.955952380952381,0.31940921940461753,0.3194092194046175,0.47882891205523986,0.9420289855072463,0.35911602209944754,0.35911602209944754,0.52,65,65,4,116,162,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err90,INSTANCES,0.9038100207740192,0.666582535126025,0.3880765692812157,0.7672781848797785,0.9200396497604494,0.7362019961663031,0.47007379065318394,0.8179181200660914,11138,1720,968,3991,38914,-,-,Paris,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarOneMaxfalse,ALL,0.9104420812786221,0.8339210846897356,0.47329797470857826,0.8705031873859476,0.9145604395604395,0.8669835275734097,0.4928774928774929,0.8901367024298941,13316,1903,1244,2043,24927,3515526985895,00:58:35,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarOneMaxfalse,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,100,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarOneMaxfalse,PROPERTIES,0.9387274220032842,0.9715781342449542,0.9715781342449542,0.9548703182602364,0.9157894736842105,0.9613259668508287,0.9613259668508287,0.9380053908355795,174,174,16,7,384,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarOneMaxfalse,INSTANCES,0.90947038893725,0.8327144196669731,0.42931980368150297,0.8694015736882975,0.9143654114365412,0.8666798863110582,0.4719868816616562,0.8898842851810378,13112,1727,1228,2017,24443,-,-,ALOD2Vec,AllPairs
knowledgegraph,Paris_AllPairs_CenterMaxfalse,ALL,0.8974770816637191,0.8279672087473033,0.4911428790378226,0.8613220355468838,0.9180249280920422,0.8727781756624781,0.5493395493395493,0.8948299455959414,13405,2121,1197,1954,44032,13563314277535,03:46:03,Paris,AllPairs
knowledgegraph,Paris_AllPairs_CenterMaxfalse,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_CenterMaxfalse,PROPERTIES,0.9566666666666667,0.6020350105485862,0.6020350105485863,0.7390084134471752,0.957983193277311,0.6298342541436464,0.6298342541436464,0.7599999999999999,114,114,5,67,258,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_CenterMaxfalse,INSTANCES,0.898663305840131,0.8341653203676357,0.46422015181468124,0.865213966437429,0.9191562932226832,0.8785114680415097,0.5485105220005466,0.8983743958903647,13291,2007,1169,1838,43774,-,-,Paris,AllPairs
knowledgegraph,AML_AllPairs_CenterMaxtrue,ALL,0.9157492418675863,0.7831323162255434,0.382621917230045,0.8442646533528798,0.9232460963272487,0.8199752588059118,0.4322714322714323,0.868551724137931,12594,1669,1047,2765,23992,38163673020715,10:36:03,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMaxtrue,CLASSES,0.9800000000000001,0.6470329670329671,0.3333333333333333,0.7794461704714306,0.9714285714285714,0.6938775510204082,0.42857142857142855,0.8095238095238094,34,9,1,15,108,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMaxtrue,PROPERTIES,0.9316467739145476,0.5624090819442868,0.5624090819442867,0.7014016306805924,0.8872180451127819,0.6519337016574586,0.6519337016574586,0.751592356687898,118,118,15,63,230,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMaxtrue,INSTANCES,0.9153599154056277,0.787872060555918,0.3535645821313399,0.846844719779034,0.92347658279522,0.8223940775993126,0.42142661929488934,0.8700090902734074,12442,1542,1031,2687,23654,-,-,AML,AllPairs
knowledgegraph,ATBox_AllPairs_MergeCenterMaxfalse,ALL,0.9037010666895103,0.7890258886535274,0.4595477684140915,0.8424790956050328,0.9369421667513242,0.8406797317533694,0.5019425019425019,0.8862045298558683,12912,1938,869,2447,23640,5822679599115,01:37:02,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_MergeCenterMaxfalse,CLASSES,0.9636363636363636,0.7603663003663004,0.2333333333333333,0.8500179634472821,0.9473684210526315,0.7346938775510204,0.38095238095238093,0.8275862068965517,36,8,2,13,122,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_MergeCenterMaxfalse,PROPERTIES,0.9843161094224925,0.8546903855463451,0.8546903855463451,0.9149347948072846,0.9815950920245399,0.8839779005524862,0.8839779005524862,0.9302325581395348,160,160,3,21,345,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_MergeCenterMaxfalse,INSTANCES,0.9025728511096786,0.7882768488385141,0.4209085337362998,0.8415618288742404,0.9363770250368189,0.8405049904157578,0.48373872642798577,0.8858546100525967,12716,1770,864,2413,23173,-,-,ATBox,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMaxtrue,ALL,0.9168151203410945,0.81587969082118,0.44035704721003216,0.8634074876952125,0.9204826077753475,0.8494042580897194,0.4695674695674696,0.8835161858323176,13046,1813,1127,2313,24056,3583594005265,00:59:43,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMaxtrue,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,102,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMaxtrue,PROPERTIES,0.9445363938387195,0.9411732538055594,0.9411732538055594,0.942851824762635,0.9239130434782609,0.9392265193370166,0.9392265193370166,0.9315068493150687,170,170,14,11,374,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMaxtrue,INSTANCES,0.9159040653184525,0.8146626292453671,0.3929244949649642,0.8623219392037531,0.9202664947345799,0.8490977592702756,0.448483192128997,0.8832508250825083,12846,1641,1113,2283,23580,-,-,ALOD2Vec,AllPairs
knowledgegraph,Paris_AllPairs_Err99,ALL,0.8925879651202726,0.7532142045266361,0.4592087000874792,0.8169996935443982,0.9137033506855341,0.8113809492805522,0.5247345247345248,0.8595075522449823,12462,2026,1177,2897,43775,12893695595990,03:34:53,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err99,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err99,PROPERTIES,0.8826086956521738,0.42969214862450017,0.42969214862450017,0.5779925060377273,0.9318181818181818,0.4530386740331492,0.4530386740331492,0.6096654275092936,82,82,6,99,210,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err99,INSTANCES,0.8931266014768833,0.7616834115932226,0.4530231438744722,0.8221846754909056,0.9144629930565815,0.8182959878379271,0.5312927029242962,0.8637108870827083,12380,1944,1158,2749,43565,-,-,Paris,AllPairs
knowledgegraph,AML_AllPairs_CenterMintrue,ALL,0.912482133200076,0.7822079179920807,0.38006487082001306,0.8423378057991248,0.9216303234304113,0.8200403672114069,0.4322714322714323,0.8678725236864772,12595,1669,1071,2764,24074,37340673304410,10:22:20,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMintrue,CLASSES,0.9800000000000001,0.6470329670329671,0.3333333333333333,0.7794461704714306,0.9714285714285714,0.6938775510204082,0.42857142857142855,0.8095238095238094,34,9,1,15,108,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMintrue,PROPERTIES,0.9276669962645572,0.5661826668499471,0.5661826668499471,0.7031885294249826,0.8814814814814815,0.6574585635359116,0.6574585635359116,0.7531645569620253,119,119,16,62,234,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMintrue,INSTANCES,0.912194683066885,0.7869009873447184,0.3506459771833088,0.8449281688559027,0.9219027860106699,0.8223940775993126,0.42115332057939325,0.8693100436681224,12442,1541,1054,2687,23732,-,-,AML,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarTwoMinfalse,ALL,0.9125189024143605,0.8314285764828673,0.46430434192108017,0.8700884645079277,0.9167528795089317,0.8654209258415262,0.4884744884744885,0.8903476455221382,13292,1886,1207,2067,24745,3516674386225,00:58:36,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarTwoMinfalse,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,99,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarTwoMinfalse,PROPERTIES,0.9386624869383491,0.9680067056735258,0.9680067056735258,0.9531087880806526,0.9153439153439153,0.9558011049723757,0.9558011049723757,0.9351351351351351,173,173,16,8,379,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_StarTwoMinfalse,INSTANCES,0.9116112805230344,0.8302878334664531,0.41968171762613904,0.8690511970415036,0.9165966386554621,0.8651596272060281,0.4676141022137196,0.8901356727532388,13089,1711,1191,2040,24267,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMintrue,ALL,0.9176543929532217,0.816536873450473,0.4405626902075829,0.8641476444336902,0.9221556886227545,0.8522690279315059,0.47034447034447036,0.8858360966366651,13090,1816,1105,2269,24128,3630994259720,01:00:30,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMintrue,CLASSES,1.0,0.6735531135531135,0.1,0.804937839257573,1.0,0.6122448979591837,0.09523809523809523,0.759493670886076,30,2,0,19,94,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMintrue,PROPERTIES,0.9420733396515273,0.963128656893038,0.963128656893038,0.952484651978046,0.9197860962566845,0.9502762430939227,0.9502762430939227,0.9347826086956523,172,172,15,9,376,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMintrue,INSTANCES,0.9167832664966833,0.8151517664517446,0.3932089430670571,0.8629856027173796,0.9220203176420089,0.8518738845925045,0.44875649084449304,0.8855601745284639,12888,1642,1090,2241,23658,-,-,ALOD2Vec,AllPairs
knowledgegraph,Paris_AllPairs,ALL,0.8887922046059398,0.8374566571227182,0.5213797832476107,0.8623611172732737,0.9112338362068966,0.8809167263493717,0.5747215747215747,0.8958188499354456,13530,2219,1318,1829,47408,12890051567700,03:34:50,Paris,AllPairs
knowledgegraph,Paris_AllPairs,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs,PROPERTIES,0.8850420168067228,0.6020350105485863,0.6020350105485862,0.7166088509507565,0.926829268292683,0.6298342541436464,0.6298342541436464,0.75,114,114,9,67,280,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs,INSTANCES,0.8912674472950673,0.8438650441168848,0.4980820189435942,0.8669187482271989,0.9130257247856268,0.8867737457862384,0.5752937961191582,0.8997082788451867,13416,2105,1278,1713,47128,-,-,Paris,AllPairs
knowledgegraph,ATBox_AllPairs_Err99,ALL,0.8917909427597113,0.8049816596230844,0.513620958638015,0.8461656584169587,0.9279323705530116,0.8576079171821082,0.5495985495985496,0.891385260878392,13172,2122,1023,2187,24813,5250422164005,01:27:30,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_Err99,CLASSES,0.9666666666666668,0.79003663003663,0.2866666666666667,0.869471899022756,0.95,0.7755102040816326,0.47619047619047616,0.8539325842696629,38,10,2,11,128,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_Err99,PROPERTIES,0.9680620842572061,0.953396316063136,0.953396316063136,0.9606732310180116,0.9774011299435028,0.9558011049723757,0.9558011049723757,0.9664804469273743,173,173,4,8,394,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_Err99,INSTANCES,0.8903418198512849,0.8032349225464653,0.476020368535396,0.8445482567215915,0.9272428101302046,0.856699054795426,0.5299262093468161,0.8905761500669941,12961,1939,1017,2168,24291,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_CenterMaxtrue,ALL,0.8942825448451549,0.7924608744401972,0.4625536311203704,0.8402984347018885,0.9273495096986615,0.8435445015951559,0.5053095053095054,0.8834640300034095,12956,1951,1015,2403,24132,5732545860090,01:35:32,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_CenterMaxtrue,CLASSES,0.9636363636363636,0.7603663003663004,0.2333333333333333,0.8500179634472821,0.9473684210526315,0.7346938775510204,0.38095238095238093,0.8275862068965517,36,8,2,13,122,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_CenterMaxtrue,PROPERTIES,0.9843161094224924,0.8728722037281631,0.8728722037281633,0.9252504611545502,0.9817073170731707,0.8895027624309392,0.8895027624309392,0.9333333333333332,161,161,3,20,355,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_CenterMaxtrue,INSTANCES,0.8928937959266022,0.7916468438712662,0.4239948942206439,0.8392276668876878,0.9266468153097538,0.8433472139599445,0.4870183110139382,0.8830368883659768,12759,1782,1010,2370,23655,-,-,ATBox,AllPairs
knowledgegraph,Paris_AllPairs_Err80,ALL,0.9200753322981192,0.5611523533850911,0.30388187539945266,0.6971277177721896,0.9309080382128727,0.6281007878117065,0.36596736596736595,0.7500971930643029,9647,1413,716,5712,33251,12892847453385,03:34:52,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err80,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err80,PROPERTIES,0.9646616541353383,0.27873667979512434,0.27873667979512434,0.43250272943408063,0.9508196721311475,0.32044198895027626,0.32044198895027626,0.4793388429752066,58,58,3,123,143,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err80,INSTANCES,0.9203580102364425,0.5679855679637017,0.2959070868556354,0.7024588607507555,0.9312421093522385,0.6338158503536255,0.37031975949713036,0.7542672854558327,9589,1355,708,5540,33108,-,-,Paris,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMaxfalse,ALL,0.8925947194790268,0.8046286501543258,0.5134345653481734,0.8463320705093064,0.928480744815912,0.857087049938147,0.549080549080549,0.8913566035819481,13164,2120,1014,2195,24765,5608373832880,01:33:28,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMaxfalse,CLASSES,0.9666666666666666,0.79003663003663,0.2866666666666667,0.869471899022756,0.95,0.7755102040816326,0.47619047619047616,0.8539325842696629,38,10,2,11,128,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMaxfalse,PROPERTIES,0.9680620842572061,0.9533963160631362,0.953396316063136,0.9606732310180117,0.9774011299435028,0.9558011049723757,0.9558011049723757,0.9664804469273743,173,173,4,8,391,-,-,ATBox,AllPairs
knowledgegraph,ATBox_AllPairs_StarOneMaxfalse,INSTANCES,0.8911668891972022,0.8028739507088041,0.47582833781047995,0.8447195182264106,0.9277988682759115,0.8561702690197633,0.5293796119158239,0.890546579580612,12953,1937,1008,2176,24246,-,-,ATBox,AllPairs
